n type t_tot t_blk lambda s feed x y z
20 1 5.100000 3.402000 0.563972 11.279431 199.911151 -10.000000 0.000000 8.720569
20 1 5.106000 3.408000 0.564971 11.299422 199.911151 -10.000000 0.000000 8.700578
20 1 5.112000 3.414000 0.565971 11.319414 199.911151 -10.000000 0.000000 8.680586
20 1 5.118000 3.420000 0.566970 11.339405 199.911151 -10.000000 0.000000 8.660595
20 1 5.124000 3.426000 0.567970 11.359396 199.911151 -10.000000 0.000000 8.640604
20 1 5.130000 3.432000 0.568969 11.379387 199.911151 -10.000000 0.000000 8.620613
20 1 5.136000 3.438000 0.569969 11.399378 199.911151 -10.000000 0.000000 8.600622
20 1 5.142000 3.444000 0.570968 11.419369 199.911151 -10.000000 0.000000 8.580631
20 1 5.148000 3.450000 0.571968 11.439360 199.911151 -10.000000 0.000000 8.560640
20 1 5.154000 3.456000 0.572968 11.459351 199.911151 -10.000000 0.000000 8.540649
20 1 5.160000 3.462000 0.573967 11.479343 199.911151 -10.000000 0.000000 8.520657
20 1 5.166000 3.468000 0.574967 11.499334 199.911151 -10.000000 0.000000 8.500666
20 1 5.172000 3.474000 0.575966 11.519325 199.911151 -10.000000 0.000000 8.480675
20 1 5.178000 3.480000 0.576966 11.539316 199.911151 -10.000000 0.000000 8.460684
20 1 5.184000 3.486000 0.577965 11.559307 199.911151 -10.000000 0.000000 8.440693
20 1 5.190000 3.492000 0.578965 11.579298 199.911151 -10.000000 0.000000 8.420702
20 1 5.196000 3.498000 0.579964 11.599289 199.911151 -10.000000 0.000000 8.400711
20 1 5.202000 3.504000 0.580964 11.619280 199.911151 -10.000000 0.000000 8.380720
20 1 5.208000 3.510000 0.581964 11.639271 199.911151 -10.000000 0.000000 8.360729
20 1 5.214000 3.516000 0.582963 11.659263 199.911151 -10.000000 0.000000 8.340737
20 1 5.220000 3.522000 0.583963 11.679254 199.911151 -10.000000 0.000000 8.320746
20 1 5.226000 3.528000 0.584962 11.699245 199.911151 -10.000000 0.000000 8.300755
20 1 5.232000 3.534000 0.585962 11.719236 199.911151 -10.000000 0.000000 8.280764
20 1 5.238000 3.540000 0.586961 11.739227 199.911151 -10.000000 0.000000 8.260773
20 1 5.244000 3.546000 0.587961 11.759218 199.911151 -10.000000 0.000000 8.240782
20 1 5.250000 3.552000 0.588960 11.779209 199.911151 -10.000000 0.000000 8.220791
20 1 5.256000 3.558000 0.589960 11.799200 199.911151 -10.000000 0.000000 8.200800
20 1 5.262000 3.564000 0.590960 11.819191 199.911151 -10.000000 0.000000 8.180809
20 1 5.268000 3.570000 0.591959 11.839183 199.911151 -10.000000 0.000000 8.160817
20 1 5.274000 3.576000 0.592959 11.859174 199.911151 -10.000000 0.000000 8.140826
20 1 5.280000 3.582000 0.593958 11.879165 199.911151 -10.000000 0.000000 8.120835
20 1 5.286000 3.588000 0.594958 11.899156 199.911151 -10.000000 0.000000 8.100844
20 1 5.292000 3.594000 0.595957 11.919147 199.911151 -10.000000 0.000000 8.080853
20 1 5.298000 3.600000 0.596957 11.939138 199.911151 -10.000000 0.000000 8.060862
20 1 5.304000 3.606000 0.597956 11.959129 199.911151 -10.000000 0.000000 8.040871
20 1 5.310000 3.612000 0.598956 11.979120 199.911151 -10.000000 0.000000 8.020880
20 1 5.316000 3.618000 0.599956 11.999112 199.911151 -10.000000 0.000000 8.000888
20 1 5.322000 3.624000 0.600955 12.019103 199.911151 -10.000000 0.000000 7.980897
20 1 5.328000 3.630000 0.601955 12.039094 199.911151 -10.000000 0.000000 7.960906
20 1 5.334000 3.636000 0.602954 12.059085 199.911151 -10.000000 0.000000 7.940915
20 1 5.340000 3.642000 0.603954 12.079076 199.911151 -10.000000 0.000000 7.920924
20 1 5.346000 3.648000 0.604953 12.099067 199.911151 -10.000000 0.000000 7.900933
20 1 5.352000 3.654000 0.605953 12.119058 199.911151 -10.000000 0.000000 7.880942
20 1 5.358000 3.660000 0.606952 12.139049 199.911151 -10.000000 0.000000 7.860951
20 1 5.364000 3.666000 0.607952 12.159040 199.911151 -10.000000 0.000000 7.840960
20 1 5.370000 3.672000 0.608952 12.179032 199.911151 -10.000000 0.000000 7.820968
20 1 5.376000 3.678000 0.609951 12.199023 199.911151 -10.000000 0.000000 7.800977
20 1 5.382000 3.684000 0.610951 12.219014 199.911151 -10.000000 0.000000 7.780986
20 1 5.388000 3.690000 0.611950 12.239005 199.911151 -10.000000 0.000000 7.760995
20 1 5.394000 3.696000 0.612950 12.258996 199.911151 -10.000000 0.000000 7.741004
20 1 5.400000 3.702000 0.613949 12.278987 199.911151 -10.000000 0.000000 7.721013
20 1 5.406000 3.708000 0.614949 12.298978 199.911151 -10.000000 0.000000 7.701022
20 1 5.412000 3.714000 0.615948 12.318969 199.911151 -10.000000 0.000000 7.681031
20 1 5.418000 3.720000 0.616948 12.338960 199.911151 -10.000000 0.000000 7.661040
20 1 5.424000 3.726000 0.617948 12.358952 199.911151 -10.000000 0.000000 7.641048
20 1 5.430000 3.732000 0.618947 12.378943 199.911151 -10.000000 0.000000 7.621057
20 1 5.436000 3.738000 0.619947 12.398934 199.911151 -10.000000 0.000000 7.601066
20 1 5.442000 3.744000 0.620946 12.418925 199.911151 -10.000000 0.000000 7.581075
20 1 5.448000 3.750000 0.621946 12.438916 199.911151 -10.000000 0.000000 7.561084
20 1 5.454000 3.756000 0.622945 12.458907 199.911151 -10.000000 0.000000 7.541093
20 1 5.460000 3.762000 0.623945 12.478898 199.911151 -10.000000 0.000000 7.521102
20 1 5.466000 3.768000 0.624944 12.498889 199.911151 -10.000000 0.000000 7.501111
20 1 5.472000 3.774000 0.625944 12.518880 199.911151 -10.000000 0.000000 7.481120
20 1 5.478000 3.780000 0.626944 12.538872 199.911151 -10.000000 0.000000 7.461128
20 1 5.484000 3.786000 0.627943 12.558863 199.911151 -10.000000 0.000000 7.441137
20 1 5.490000 3.792000 0.628943 12.578854 199.911151 -10.000000 0.000000 7.421146
20 1 5.496000 3.798000 0.629942 12.598845 199.911151 -10.000000 0.000000 7.401155
20 1 5.502000 3.804000 0.630942 12.618836 199.911151 -10.000000 0.000000 7.381164
20 1 5.508000 3.810000 0.631941 12.638827 199.911151 -10.000000 0.000000 7.361173
20 1 5.514000 3.816000 0.632941 12.658818 199.911151 -10.000000 0.000000 7.341182
20 1 5.520000 3.822000 0.633940 12.678809 199.911151 -10.000000 0.000000 7.321191
20 1 5.526000 3.828000 0.634940 12.698801 199.911151 -10.000000 0.000000 7.301199
20 1 5.532000 3.834000 0.635940 12.718792 199.911151 -10.000000 0.000000 7.281208
20 1 5.538000 3.840000 0.636939 12.738783 199.911151 -10.000000 0.000000 7.261217
20 1 5.544000 3.846000 0.637939 12.758774 199.911151 -10.000000 0.000000 7.241226
20 1 5.550000 3.852000 0.638938 12.778765 199.911151 -10.000000 0.000000 7.221235
20 1 5.556000 3.858000 0.639938 12.798756 199.911151 -10.000000 0.000000 7.201244
20 1 5.562000 3.864000 0.640937 12.818747 199.911151 -10.000000 0.000000 7.181253
20 1 5.568000 3.870000 0.641937 12.838738 199.911151 -10.000000 0.000000 7.161262
20 1 5.574000 3.876000 0.642936 12.858729 199.911151 -10.000000 0.000000 7.141271
20 1 5.580000 3.882000 0.643936 12.878721 199.911151 -10.000000 0.000000 7.121279
20 1 5.586000 3.888000 0.644936 12.898712 199.911151 -10.000000 0.000000 7.101288
20 1 5.592000 3.894000 0.645935 12.918703 199.911151 -10.000000 0.000000 7.081297
20 1 5.598000 3.900000 0.646935 12.938694 199.911151 -10.000000 0.000000 7.061306
20 1 5.604000 3.906000 0.647934 12.958685 199.911151 -10.000000 0.000000 7.041315
20 1 5.610000 3.912000 0.648934 12.978676 199.911151 -10.000000 0.000000 7.021324
20 1 5.616000 3.918000 0.649933 12.998667 199.911151 -10.000000 0.000000 7.001333
20 1 5.622000 3.924000 0.650933 13.018658 199.911151 -10.000000 0.000000 6.981342
20 1 5.628000 3.930000 0.651932 13.038649 199.911151 -10.000000 0.000000 6.961351
20 1 5.634000 3.936000 0.652932 13.058641 199.911151 -10.000000 0.000000 6.941359
20 1 5.640000 3.942000 0.653932 13.078632 199.911151 -10.000000 0.000000 6.921368
20 1 5.646000 3.948000 0.654931 13.098623 199.911151 -10.000000 0.000000 6.901377
20 1 5.652000 3.954000 0.655931 13.118614 199.911151 -10.000000 0.000000 6.881386
20 1 5.658000 3.960000 0.656930 13.138605 199.911151 -10.000000 0.000000 6.861395
20 1 5.664000 3.966000 0.657930 13.158596 199.911151 -10.000000 0.000000 6.841404
20 1 5.670000 3.972000 0.658929 13.178587 199.911151 -10.000000 0.000000 6.821413
20 1 5.676000 3.978000 0.659929 13.198578 199.911151 -10.000000 0.000000 6.801422
20 1 5.682000 3.984000 0.660928 13.218570 199.911151 -10.000000 0.000000 6.781430
20 1 5.688000 3.990000 0.661928 13.238561 199.911151 -10.000000 0.000000 6.761439
20 1 5.694000 3.996000 0.662928 13.258552 199.911151 -10.000000 0.000000 6.741448
20 1 5.700000 4.002000 0.663927 13.278543 199.911151 -10.000000 0.000000 6.721457
20 1 5.706000 4.008000 0.664927 13.298534 199.911151 -10.000000 0.000000 6.701466
20 1 5.712000 4.014000 0.665926 13.318525 199.911151 -10.000000 0.000000 6.681475
20 1 5.718000 4.020000 0.666926 13.338516 199.911151 -10.000000 0.000000 6.661484
20 1 5.724000 4.026000 0.667925 13.358507 199.911151 -10.000000 0.000000 6.641493
20 1 5.730000 4.032000 0.668925 13.378498 199.911151 -10.000000 0.000000 6.621502
20 1 5.736000 4.038000 0.669924 13.398490 199.911151 -10.000000 0.000000 6.601510
20 1 5.742000 4.044000 0.670924 13.418481 199.911151 -10.000000 0.000000 6.581519
20 1 5.748000 4.050000 0.671924 13.438472 199.911151 -10.000000 0.000000 6.561528
20 1 5.754000 4.056000 0.672923 13.458463 199.911151 -10.000000 0.000000 6.541537
20 1 5.760000 4.062000 0.673923 13.478454 199.911151 -10.000000 0.000000 6.521546
20 1 5.766000 4.068000 0.674922 13.498445 199.911151 -10.000000 0.000000 6.501555
20 1 5.772000 4.074000 0.675922 13.518436 199.911151 -10.000000 0.000000 6.481564
20 1 5.778000 4.080000 0.676921 13.538427 199.911151 -10.000000 0.000000 6.461573
20 1 5.784000 4.086000 0.677921 13.558418 199.911151 -10.000000 0.000000 6.441582
20 1 5.790000 4.092000 0.678920 13.578410 199.911151 -10.000000 0.000000 6.421590
20 1 5.796000 4.098000 0.679920 13.598401 199.911151 -10.000000 0.000000 6.401599
20 1 5.802000 4.104000 0.680920 13.618392 199.911151 -10.000000 0.000000 6.381608
20 1 5.808000 4.110000 0.681919 13.638383 199.911151 -10.000000 0.000000 6.361617
20 1 5.814000 4.116000 0.682919 13.658374 199.911151 -10.000000 0.000000 6.341626
20 1 5.820000 4.122000 0.683918 13.678365 199.911151 -10.000000 0.000000 6.321635
20 1 5.826000 4.128000 0.684918 13.698356 199.911151 -10.000000 0.000000 6.301644
20 1 5.832000 4.134000 0.685917 13.718347 199.911151 -10.000000 0.000000 6.281653
20 1 5.838000 4.140000 0.686917 13.738339 199.911151 -10.000000 0.000000 6.261661
20 1 5.844000 4.146000 0.687916 13.758330 199.911151 -10.000000 0.000000 6.241670
20 1 5.850000 4.152000 0.688916 13.778321 199.911151 -10.000000 0.000000 6.221679
20 1 5.856000 4.158000 0.689916 13.798312 199.911151 -10.000000 0.000000 6.201688
20 1 5.862000 4.164000 0.690915 13.818303 199.911151 -10.000000 0.000000 6.181697
20 1 5.868000 4.170000 0.691915 13.838294 199.911151 -10.000000 0.000000 6.161706
20 1 5.874000 4.176000 0.692914 13.858285 199.911151 -10.000000 0.000000 6.141715
20 1 5.880000 4.182000 0.693914 13.878276 199.911151 -10.000000 0.000000 6.121724
20 1 5.886000 4.188000 0.694913 13.898267 199.911151 -10.000000 0.000000 6.101733
20 1 5.892000 4.194000 0.695913 13.918259 199.911151 -10.000000 0.000000 6.081741
20 1 5.898000 4.200000 0.696912 13.938250 199.911151 -10.000000 0.000000 6.061750
20 1 5.904000 4.206000 0.697912 13.958241 199.911151 -10.000000 0.000000 6.041759
20 1 5.910000 4.212000 0.698912 13.978232 199.911151 -10.000000 0.000000 6.021768
20 1 5.916000 4.218000 0.699911 13.998223 199.911151 -10.000000 0.000000 6.001777
20 1 5.922000 4.224000 0.700911 14.018214 199.911151 -10.000000 0.000000 5.981786
20 1 5.928000 4.230000 0.701910 14.038205 199.911151 -10.000000 0.000000 5.961795
20 1 5.934000 4.236000 0.702910 14.058196 199.911151 -10.000000 0.000000 5.941804
20 1 5.940000 4.242000 0.703909 14.078187 199.911151 -10.000000 0.000000 5.921813
20 1 5.946000 4.248000 0.704909 14.098179 199.911151 -10.000000 0.000000 5.901821
20 1 5.952000 4.254000 0.705908 14.118170 199.911151 -10.000000 0.000000 5.881830
20 1 5.958000 4.260000 0.706908 14.138161 199.911151 -10.000000 0.000000 5.861839
20 1 5.964000 4.266000 0.707908 14.158152 199.911151 -10.000000 0.000000 5.841848
20 1 5.970000 4.272000 0.708907 14.178143 199.911151 -10.000000 0.000000 5.821857
20 1 5.976000 4.278000 0.709907 14.198134 199.911151 -10.000000 0.000000 5.801866
20 1 5.982000 4.284000 0.710906 14.218125 199.911151 -10.000000 0.000000 5.781875
20 1 5.988000 4.290000 0.711906 14.238116 199.911151 -10.000000 0.000000 5.761884
20 1 5.994000 4.296000 0.712905 14.258108 199.911151 -10.000000 0.000000 5.741892
20 1 6.000000 4.302000 0.713905 14.278099 199.911151 -10.000000 0.000000 5.721901
20 1 6.006000 4.308000 0.714904 14.298090 199.911151 -10.000000 0.000000 5.701910
20 1 6.012000 4.314000 0.715904 14.318081 199.911151 -10.000000 0.000000 5.681919
20 1 6.018000 4.320000 0.716904 14.338072 199.911151 -10.000000 0.000000 5.661928
20 1 6.024000 4.326000 0.717903 14.358063 199.911151 -10.000000 0.000000 5.641937
20 1 6.030000 4.332000 0.718903 14.378054 199.911151 -10.000000 0.000000 5.621946
20 1 6.036000 4.338000 0.719902 14.398045 199.911151 -10.000000 0.000000 5.601955
20 1 6.042000 4.344000 0.720902 14.418036 199.911151 -10.000000 0.000000 5.581964
20 1 6.048000 4.350000 0.721901 14.438028 199.911151 -10.000000 0.000000 5.561972
20 1 6.054000 4.356000 0.722901 14.458019 199.911151 -10.000000 0.000000 5.541981
20 1 6.060000 4.362000 0.723900 14.478010 199.911151 -10.000000 0.000000 5.521990
20 1 6.066000 4.368000 0.724900 14.498001 199.911151 -10.000000 0.000000 5.501999
20 1 6.072000 4.374000 0.725900 14.517992 199.911151 -10.000000 0.000000 5.482008
20 1 6.078000 4.380000 0.726899 14.537983 199.911151 -10.000000 0.000000 5.462017
20 1 6.084000 4.386000 0.727899 14.557974 199.911151 -10.000000 0.000000 5.442026
20 1 6.090000 4.392000 0.728898 14.577965 199.911151 -10.000000 0.000000 5.422035
20 1 6.096000 4.398000 0.729898 14.597956 199.911151 -10.000000 0.000000 5.402044
20 1 6.102000 4.404000 0.730897 14.617948 199.911151 -10.000000 0.000000 5.382052
20 1 6.108000 4.410000 0.731897 14.637939 199.911151 -10.000000 0.000000 5.362061
20 1 6.114000 4.416000 0.732896 14.657930 199.911151 -10.000000 0.000000 5.342070
20 1 6.120000 4.422000 0.733896 14.677921 199.911151 -10.000000 0.000000 5.322079
20 1 6.126000 4.428000 0.734896 14.697912 199.911151 -10.000000 0.000000 5.302088
20 1 6.132000 4.434000 0.735895 14.717903 199.911151 -10.000000 0.000000 5.282097
20 1 6.138000 4.440000 0.736895 14.737894 199.911151 -10.000000 0.000000 5.262106
20 1 6.144000 4.446000 0.737894 14.757885 199.911151 -10.000000 0.000000 5.242115
20 1 6.150000 4.452000 0.738894 14.777876 199.911151 -10.000000 0.000000 5.222124
20 1 6.156000 4.458000 0.739893 14.797868 199.911151 -10.000000 0.000000 5.202132
20 1 6.162000 4.464000 0.740893 14.817859 199.911151 -10.000000 0.000000 5.182141
20 1 6.168000 4.470000 0.741892 14.837850 199.911151 -10.000000 0.000000 5.162150
20 1 6.174000 4.476000 0.742892 14.857841 199.911151 -10.000000 0.000000 5.142159
20 1 6.180000 4.482000 0.743892 14.877832 199.911151 -10.000000 0.000000 5.122168
20 1 6.186000 4.488000 0.744891 14.897823 199.911151 -10.000000 0.000000 5.102177
20 1 6.192000 4.494000 0.745891 14.917814 199.911151 -10.000000 0.000000 5.082186
20 1 6.198000 4.500000 0.746890 14.937805 199.911151 -10.000000 0.000000 5.062195
20 1 6.204000 4.506000 0.747890 14.957797 199.911151 -10.000000 0.000000 5.042203
20 1 6.210000 4.512000 0.748889 14.977788 199.911151 -10.000000 0.000000 5.022212
20 1 6.216000 4.518000 0.749889 14.997779 199.911151 -10.000000 0.000000 5.002221
20 1 6.222000 4.524000 0.750888 15.017770 199.911151 -10.000000 0.000000 4.982230
20 1 6.228000 4.530000 0.751888 15.037761 199.911151 -10.000000 0.000000 4.962239
20 1 6.234000 4.536000 0.752888 15.057752 199.911151 -10.000000 0.000000 4.942248
20 1 6.240000 4.542000 0.753887 15.077743 199.911151 -10.000000 0.000000 4.922257
20 1 6.246000 4.548000 0.754887 15.097734 199.911151 -10.000000 0.000000 4.902266
20 1 6.252000 4.554000 0.755886 15.117725 199.911151 -10.000000 0.000000 4.882275
20 1 6.258000 4.560000 0.756886 15.137717 199.911151 -10.000000 0.000000 4.862283
20 1 6.264000 4.566000 0.757885 15.157708 199.911151 -10.000000 0.000000 4.842292
20 1 6.270000 4.572000 0.758885 15.177699 199.911151 -10.000000 0.000000 4.822301
20 1 6.276000 4.578000 0.759884 15.197690 199.911151 -10.000000 0.000000 4.802310
20 1 6.282000 4.584000 0.760884 15.217681 199.911151 -10.000000 0.000000 4.782319
20 1 6.288000 4.590000 0.761884 15.237672 199.911151 -10.000000 0.000000 4.762328
20 1 6.294000 4.596000 0.762883 15.257663 199.911151 -10.000000 0.000000 4.742337
20 1 6.300000 4.602000 0.763883 15.277654 199.911151 -10.000000 0.000000 4.722346
20 1 6.306000 4.608000 0.764882 15.297645 199.911151 -10.000000 0.000000 4.702355
20 1 6.312000 4.614000 0.765882 15.317637 199.911151 -10.000000 0.000000 4.682363
20 1 6.318000 4.620000 0.766881 15.337628 199.911151 -10.000000 0.000000 4.662372
20 1 6.324000 4.626000 0.767881 15.357619 199.911151 -10.000000 0.000000 4.642381
20 1 6.330000 4.632000 0.768880 15.377610 199.911151 -10.000000 0.000000 4.622390
20 1 6.336000 4.638000 0.769880 15.397601 199.911151 -10.000000 0.000000 4.602399
20 1 6.342000 4.644000 0.770880 15.417592 199.911151 -10.000000 0.000000 4.582408
20 1 6.348000 4.650000 0.771879 15.437583 199.911151 -10.000000 0.000000 4.562417
20 1 6.354000 4.656000 0.772879 15.457574 199.911151 -10.000000 0.000000 4.542426
20 1 6.360000 4.662000 0.773878 15.477566 199.911151 -10.000000 0.000000 4.522434
20 1 6.366000 4.668000 0.774878 15.497557 199.911151 -10.000000 0.000000 4.502443
20 1 6.372000 4.674000 0.775877 15.517548 199.911151 -10.000000 0.000000 4.482452
20 1 6.378000 4.680000 0.776877 15.537539 199.911151 -10.000000 0.000000 4.462461
20 1 6.384000 4.686000 0.777876 15.557530 199.911151 -10.000000 0.000000 4.442470
20 1 6.390000 4.692000 0.778876 15.577521 199.911151 -10.000000 0.000000 4.422479
20 1 6.396000 4.698000 0.779876 15.597512 199.911151 -10.000000 0.000000 4.402488
20 1 6.402000 4.704000 0.780875 15.617503 199.911151 -10.000000 0.000000 4.382497
20 1 6.408000 4.710000 0.781875 15.637494 199.911151 -10.000000 0.000000 4.362506
20 1 6.414000 4.716000 0.782874 15.657486 199.911151 -10.000000 0.000000 4.342514
20 1 6.420000 4.722000 0.783874 15.677477 199.911151 -10.000000 0.000000 4.322523
20 1 6.426000 4.728000 0.784873 15.697468 199.911151 -10.000000 0.000000 4.302532
20 1 6.432000 4.734000 0.785873 15.717459 199.911151 -10.000000 0.000000 4.282541
20 1 6.438000 4.740000 0.786873 15.737450 199.911151 -10.000000 0.000000 4.262550
20 1 6.444000 4.746000 0.787872 15.757441 199.911151 -10.000000 0.000000 4.242559
20 1 6.450000 4.752000 0.788872 15.777432 199.911151 -10.000000 0.000000 4.222568
20 1 6.456000 4.758000 0.789871 15.797423 199.911151 -10.000000 0.000000 4.202577
20 1 6.462000 4.764000 0.790871 15.817414 199.911151 -10.000000 0.000000 4.182586
20 1 6.468000 4.770000 0.791870 15.837406 199.911151 -10.000000 0.000000 4.162594
20 1 6.474000 4.776000 0.792870 15.857397 199.911151 -10.000000 0.000000 4.142603
20 1 6.480000 4.782000 0.793869 15.877388 199.911151 -10.000000 0.000000 4.122612
20 1 6.486000 4.788000 0.794869 15.897379 199.911151 -10.000000 0.000000 4.102621
20 1 6.492000 4.794000 0.795869 15.917370 199.911151 -10.000000 0.000000 4.082630
20 1 6.498000 4.800000 0.796868 15.937361 199.911151 -10.000000 0.000000 4.062639
20 1 6.504000 4.806000 0.797868 15.957352 199.911151 -10.000000 0.000000 4.042648
20 1 6.510000 4.812000 0.798867 15.977343 199.911151 -10.000000 0.000000 4.022657
20 1 6.516000 4.818000 0.799867 15.997335 199.911151 -10.000000 0.000000 4.002665
20 1 6.522000 4.824000 0.800866 16.017326 199.911151 -10.000000 0.000000 3.982674
20 1 6.528000 4.830000 0.801866 16.037317 199.911151 -10.000000 0.000000 3.962683
20 1 6.534000 4.836000 0.802865 16.057308 199.911151 -10.000000 0.000000 3.942692
20 1 6.540000 4.842000 0.803865 16.077299 199.911151 -10.000000 0.000000 3.922701
20 1 6.546000 4.848000 0.804865 16.097290 199.911151 -10.000000 0.000000 3.902710
20 1 6.552000 4.854000 0.805864 16.117281 199.911151 -10.000000 0.000000 3.882719
20 1 6.558000 4.860000 0.806864 16.137272 199.911151 -10.000000 0.000000 3.862728
20 1 6.564000 4.866000 0.807863 16.157263 199.911151 -10.000000 0.000000 3.842737
20 1 6.570000 4.872000 0.808863 16.177255 199.911151 -10.000000 0.000000 3.822745
20 1 6.576000 4.878000 0.809862 16.197246 199.911151 -10.000000 0.000000 3.802754
20 1 6.582000 4.884000 0.810862 16.217237 199.911151 -10.000000 0.000000 3.782763
20 1 6.588000 4.890000 0.811861 16.237228 199.911151 -10.000000 0.000000 3.762772
20 1 6.594000 4.896000 0.812861 16.257219 199.911151 -10.000000 0.000000 3.742781
20 1 6.600000 4.902000 0.813861 16.277210 199.911151 -10.000000 0.000000 3.722790
20 1 6.606000 4.908000 0.814860 16.297201 199.911151 -10.000000 0.000000 3.702799
20 1 6.612000 4.914000 0.815860 16.317192 199.911151 -10.000000 0.000000 3.682808
20 1 6.618000 4.920000 0.816859 16.337183 199.911151 -10.000000 0.000000 3.662817
20 1 6.624000 4.926000 0.817859 16.357175 199.911151 -10.000000 0.000000 3.642825
20 1 6.630000 4.932000 0.818858 16.377166 199.911151 -10.000000 0.000000 3.622834
20 1 6.636000 4.938000 0.819858 16.397157 199.911151 -10.000000 0.000000 3.602843
20 1 6.642000 4.944000 0.820857 16.417148 199.911151 -10.000000 0.000000 3.582852
20 1 6.648000 4.950000 0.821857 16.437139 199.911151 -10.000000 0.000000 3.562861
20 1 6.654000 4.956000 0.822857 16.457130 199.911151 -10.000000 0.000000 3.542870
20 1 6.660000 4.962000 0.823856 16.477121 199.911151 -10.000000 0.000000 3.522879
20 1 6.666000 4.968000 0.824856 16.497112 199.911151 -10.000000 0.000000 3.502888
20 1 6.672000 4.974000 0.825855 16.517104 199.911151 -10.000000 0.000000 3.482896
20 1 6.678000 4.980000 0.826855 16.537095 199.911151 -10.000000 0.000000 3.462905
20 1 6.684000 4.986000 0.827854 16.557086 199.911151 -10.000000 0.000000 3.442914
20 1 6.690000 4.992000 0.828854 16.577077 199.911151 -10.000000 0.000000 3.422923
20 1 6.696000 4.998000 0.829853 16.597068 199.911151 -10.000000 0.000000 3.402932
20 1 6.702000 5.004000 0.830853 16.617059 199.911151 -10.000000 0.000000 3.382941
20 1 6.708000 5.010000 0.831853 16.637050 199.911151 -10.000000 0.000000 3.362950
20 1 6.714000 5.016000 0.832852 16.657041 199.911151 -10.000000 0.000000 3.342959
20 1 6.720000 5.022000 0.833852 16.677032 199.911151 -10.000000 0.000000 3.322968
20 1 6.726000 5.028000 0.834851 16.697024 199.911151 -10.000000 0.000000 3.302976
20 1 6.732000 5.034000 0.835851 16.717015 199.911151 -10.000000 0.000000 3.282985
20 1 6.738000 5.040000 0.836850 16.737006 199.911151 -10.000000 0.000000 3.262994
20 1 6.744000 5.046000 0.837850 16.756997 199.911151 -10.000000 0.000000 3.243003
20 1 6.750000 5.052000 0.838849 16.776988 199.911151 -10.000000 0.000000 3.223012
20 1 6.756000 5.058000 0.839849 16.796979 199.911151 -10.000000 0.000000 3.203021
20 1 6.762000 5.064000 0.840849 16.816970 199.911151 -10.000000 0.000000 3.183030
20 1 6.768000 5.070000 0.841848 16.836961 199.911151 -10.000000 0.000000 3.163039
20 1 6.774000 5.076000 0.842848 16.856952 199.911151 -10.000000 0.000000 3.143048
20 1 6.780000 5.082000 0.843847 16.876944 199.911151 -10.000000 0.000000 3.123056
20 1 6.786000 5.088000 0.844847 16.896935 199.911151 -10.000000 0.000000 3.103065
20 1 6.792000 5.094000 0.845846 16.916926 199.911151 -10.000000 0.000000 3.083074
20 1 6.798000 5.100000 0.846846 16.936917 199.911151 -10.000000 0.000000 3.063083
20 1 6.804000 5.106000 0.847845 16.956908 199.911151 -10.000000 0.000000 3.043092
20 1 6.810000 5.112000 0.848845 16.976899 199.911151 -10.000000 0.000000 3.023101
20 1 6.816000 5.118000 0.849845 16.996890 199.911151 -10.000000 0.000000 3.003110
20 1 6.822000 5.124000 0.850844 17.016881 199.911151 -10.000000 0.000000 2.983119
20 1 6.828000 5.130000 0.851844 17.036873 199.911151 -10.000000 0.000000 2.963127
20 1 6.834000 5.136000 0.852843 17.056864 199.911151 -10.000000 0.000000 2.943136
20 1 6.840000 5.142000 0.853843 17.076855 199.911151 -10.000000 0.000000 2.923145
20 1 6.846000 5.148000 0.854842 17.096846 199.911151 -10.000000 0.000000 2.903154
20 1 6.852000 5.154000 0.855842 17.116837 199.911151 -10.000000 0.000000 2.883163
20 1 6.858000 5.160000 0.856841 17.136828 199.911151 -10.000000 0.000000 2.863172
20 1 6.864000 5.166000 0.857841 17.156819 199.911151 -10.000000 0.000000 2.843181
20 1 6.870000 5.172000 0.858841 17.176810 199.911151 -10.000000 0.000000 2.823190
20 1 6.876000 5.178000 0.859840 17.196801 199.911151 -10.000000 0.000000 2.803199
20 1 6.882000 5.184000 0.860840 17.216793 199.911151 -10.000000 0.000000 2.783207
20 1 6.888000 5.190000 0.861839 17.236784 199.911151 -10.000000 0.000000 2.763216
20 1 6.894000 5.196000 0.862839 17.256775 199.911151 -10.000000 0.000000 2.743225
20 1 6.900000 5.202000 0.863838 17.276766 199.911151 -10.000000 0.000000 2.723234
20 1 6.906000 5.208000 0.864838 17.296757 199.911151 -10.000000 0.000000 2.703243
20 1 6.912000 5.214000 0.865837 17.316748 199.911151 -10.000000 0.000000 2.683252
20 1 6.918000 5.220000 0.866837 17.336739 199.911151 -10.000000 0.000000 2.663261
20 1 6.924000 5.226000 0.867837 17.356730 199.911151 -10.000000 0.000000 2.643270
20 1 6.930000 5.232000 0.868836 17.376721 199.911151 -10.000000 0.000000 2.623279
20 1 6.936000 5.238000 0.869836 17.396713 199.911151 -10.000000 0.000000 2.603287
20 1 6.942000 5.244000 0.870835 17.416704 199.911151 -10.000000 0.000000 2.583296
20 1 6.948000 5.250000 0.871835 17.436695 199.911151 -10.000000 0.000000 2.563305
20 1 6.954000 5.256000 0.872834 17.456686 199.911151 -10.000000 0.000000 2.543314
